label,text
0,Hilary Clinton. #HillaryClinton and #BarackObama can't handle #DonaldTrump. Call names - tell lies - IS THERE NOTHING THEY NOT DO? That what we want POTUS?
0,"Hilary Clinton. It's amazing watching so many people say: I know #Bernie is right, but #Hillary is rational. Since when is doing what's right not rational?"
0,"Hilary Clinton. A #BernieSanders staff member got into #Hillary's info illegally! ""I heard her email account was public so I said why not? I want a raise!"""
2,"Hilary Clinton. #DonaldTrump insulted #Hillary for a bathroom break on the #debate! ""See my women are trained to go number 1 or 2 when I order them!"""
2,"Hilary Clinton. To clarify for 2 of you paying attention, support #HillaryClinton strongly but if #Bernie happened to be nominee, would back with ethusiam"
0,"Donald Trump. Here's a simple truth. Neither #DonaldTrump or #TedCruz will be president. So, #republicans need to get behind someone else."
0,Hilary Clinton. #Bernie: on message w/more clarity. #Hillary: more reason to not trust her &amp; only good moment came from #Sanders. #OMalley : still there.
1,"Ted Cruz. ISIS BIGGEST RECRUITMENT TOOL IS THE PROMISE OF WOMEN TO RAPE AND HAVE YOUR WAY WITH, WHO'S KIDDING WHO HERE? #TRUMP #TRUMP2016 #TEDCRUZ"
0,Hilary Clinton. i may like #Trump2016 a lot but i think #TedCruz is right about nomination and besides unless #HillaryClinton will go off the way never mind
0,"Bernie Sanders. #Bernie looks worried, he knows how important a win for him in Iowa is &amp; they are just not showing up like they were going to. #Hillary2016"
0,"Donald Trump. One is the Second Coming of Christ, the other is Great White Hope . #TedCruz #DonaldTrump. When U thought it couldn't get any worse."
0,Donald Trump. Most recent polls have both #HillaryClinton and #BernieSanders beating #DonaldTrump by substantial margins. So we are not insane.
1,"Ted Cruz. njdotcom: johnsb01: #TedCruz on controlling immigration: ""We will build a wall that works, and we will get #DonaldTrump to pay for it."" …"
1,"Donald Trump. And damn #HillaryClinton you and those E-mails... #DonaldTrump throwing shots at you now on stage harrrd. Damn girl., #FeelTheBern"
1,Hilary Clinton. We need a pres. that isnt gonna be always battlin it out n the hospital instead of running this country #BernieSanders #Hillary2016
0,Ted Cruz. Oh lord. #TedCruz is up there in numbers with #DonaldTrump. I feel sorry for the Republican Party if those are their best candidates
0,"Hilary Clinton. #HillaryClinton just as robotic as ever, minus the occasional cackle. #Sanders cares more about people &amp; less about wallstreet. #Bernie2016"
2,Hilary Clinton. When does #OMalley bow out of the race? He's taking up airtime better spent hearing more from #BernieSanders &amp; #HillaryClinton #DemTownHall
1,"Donald Trump. If 2008 was deemed the “social media election,” will 2016 race be known as the “content marketing election.”? #Trump2016 #Hillary2016"
2,Donald Trump. If #Hillary2016 has support from establishment GOP what does that tell you? there IS NO DIFFERENCE! Be brave. Vote for the ppl. #Trump2016
0,Hilary Clinton. We are supposed to believe that #DonaldTrump is bad for America while corrupt and inept #HillaryClinton is the right choice for president.
1,"Ted Cruz. Yeah, just right after he destroys America! #DonaldTrump is the only way to go, #TedCruz is just another puppet!"
2,Donald Trump. #DonaldTrump want to protect US from #ISIS killing us. #BarackObama and #HillaryClinton want to protect feelings of those who want kill us.
1,"Donald Trump. Right now #TedCruz is leading #DonaldTrump. If this continues, tmw Trump will declare that ""winning in IA"" means coming in 1st or 2nd."
0,Hilary Clinton. Dear females: B4 u go to sleep tonight ask yourself and really think-WHY is it that women are hard on other women? #Hillary2016 #Trump2016
0,Hilary Clinton. How do you crap on your own base for opposing WAR &amp; being Group Activists? #HillaryClinton: elect her &amp; we'll have more wars #BernieStrong
0,Hilary Clinton. Lets see what america has for us tonight! #demdebate . Go #BernieSanders ...#hillaryclinton is just 1 part of that corrupt govt. Clean house
2,Donald Trump. Just because a candidate #cruz is the most conservative doesn't mean he is the best candidate! #Trump2016 is a winner
2,"Bernie Sanders. #OMalley man, woah...nice one going after Bernie on his gun friendly past but cool it with the death stares #Bernie2016 #Hillary2016"
1,"Donald Trump. Who ever next president, don't forget Obuma had something put in ground near white house. #TedCruz #donaldtrump #bencarson #MarcoRubio"
0,Donald Trump. #We the people's of America do have choice's not to Listens to crazy people's like #DonaldTrump #TedCruz #MarcoRubio and others hate talks.
0,Hilary Clinton. #Hillary have your daughter LIE 4 you is BS! Don't believe the shit that comes out of your MOUTH! U WILL NEVER WIN! #Bernie2016
0,"Bernie Sanders. Millinieums across Iowa don't support #BernieSanders he will increase taxes, housing, college&amp;dec jobs. Vote #HillaryClinton #IowaCaucus"
1,Donald Trump. Interesting events unfolding in Iowa last night! #IowaCaucus #Rubio2016 closer to #Trump2016 and #Cruz2016 and Democrats too close to call!!
1,Donald Trump. #TedCruz and #DonaldTrump leading in Iowa. Lack of experience governing is what we've experienced with the current #POTUS-do we want to
0,"Bernie Sanders. Mark Halperin has lost his damn mind, #HILLARY was a winner last night, not a loser, #Bernie underperformed w Millennials. #StandWithHillary"
2,Donald Trump. #HillarygotSchlonged - Vulger? Consider: Sexes commonly use: 'Screw U' - 'Screw that' - 'He/We got screwed' - Consider 'root' - #Trump2016
2,"Donald Trump. #Hillary2016 talking about 'Being Presidential, REALLY? #BillClinton Jag'enOFF on a INTERN in Oval OFFICE was NOT! Presidential,#TRUMP2016"
1,"Ted Cruz. As the opening bell rings today, kids across America will be giggling at the video of #Trump2016 calling #Cruz a Pu$$y"
2,Donald Trump. #hillary2016 #trump2016 #Bernie2016 Congrats America #trump will win the election for sure after the recent #ISIS related incident...
0,Donald Trump. First time all year that #Cruz and #Rubio have been above #Trump in the CNN headlines #donaldtrump is starting to falter #dumptrump #GOP2016
2,Hilary Clinton. #DonaldTrump appears in ISIS recruiting video proving #HillaryClinton is 2 steps ahead of everyone and he's a loser.
2,Bernie Sanders. Looks like &amp; the other pro #HillaryWallSt Tools have played out the 'Socialism is a bad word' gag. Nice try. &amp; #Bernie keeps soaring.
0,Donald Trump. So tired of #HillaryClinton #DonaldTrump and every other candidate. None of them are worthy or trustworthy to lead anything. #uselessPOS
1,"Hilary Clinton. It amazes me, the idea of how perfect these characters are created, #HillaryClinton #DonaldTrump #JepBush even Bertolt Brecht would envy em"
0,Donald Trump. Seems #DonaldTrump is a consummate whiner. Whiner-in-Chief. Maybe he'll sue #Hillary. Better at that than at comprehending foreign policy!
0,"Bernie Sanders. Prediction: says #HillaryClinton won the Iowa debate, looked self-assured, very qualified; #BernieSanders seemed mean, desperate"
2,"Donald Trump. #TRUMP2016 WomensRights,WomensNeeds,Concerns,Women Deamand=pay for=Work! BUT #Hillary2016? WE doNOT Need a LIAR &amp; Her PERVE LYING Husband!"
0,Bernie Sanders. News says #BernieSanders catching up with #HillaryClinton when national polls have her at least 20 points ahead. #ImWithHer #hillary2016
1,"Hilary Clinton. #HillaryClinton says it wont be responsible 4 #BernieSanders supporters to stay home if he's not nominee. Calls alternative ""very dangerous"""
1,"Hilary Clinton. 1200 Americans polled; Hillary (14) &amp; Trump (28) lose ground, but still lead in Iowa #DonaldTrump #HillaryClinton"
1,"Donald Trump. If it really comes down to #Trump2016 v #Hillary2016, I will be recording cable news 24/7. No scripted drama could possibly compete."
2,"Hilary Clinton. Okay, it's real now. Donald Trump could be President if Hillary doesn't stop him. Is this sinking in? #Trump2016 #Hillary2016 #Election2016"
2,Hilary Clinton. #HillaryClinton have to forgive #DonaldTrump because he seems to suffer from “AFFLUENZA” the new illness invented for rich people
2,Bernie Sanders. I used2 defend when my Rep friends would call the org corrupt.Now I agree with them.#Bernie has always supported us.#Hillary just4votes
1,Donald Trump. #DonaldTrump get Putin endorsement BUT #HillaryClinton get #ISIS endorsement with Trump recruit video. New ISIS #HRC Super Pac endorsement.
1,"Hilary Clinton. When establishment #Dems call #BernieSanders unelectable they're saying they'd RETREAT if he's nominated, but they'd DEFEND #HillaryClinton."
0,"Donald Trump. difference between #DonaldTrump &amp; #TedCruz &lt;&gt;has some filter to lessen talk shock or insults,both dangerous for the USA both #gop hardliners"
0,"Donald Trump. #DonaldTrump calling #TedCruz ""a bit of a maniac"" is like pot calling kettle black /does he know how crazy he sounds ? "
2,Hilary Clinton. Having made the choice 2 access#Hillary's files &amp; getting caught- #Bernie lied by saying it was ONLY 1 staffer when in fact it was @ least 4
0,"Hilary Clinton. #HillaryClinton has shown the world, and her peers at the State Department, that she's a horrible leader. #Legend #Trump2016"
2,Donald Trump. Impossible to take #Cruz seriously. I've tried. He's just too weak. Plus the nasal voice&amp;the over-the-top evangelicalism is gross #Trump2016
0,"Ted Cruz. Birds of a feather... #Cruz: McCain: a ""wacko bird"" Boehner: a ""jackass"" Senior GOP official: "" a joke"" #DONALDTRUMP: a ""maniac"" #GOPDebate"
2,Bernie Sanders. #DemDebate #BernieSanders how diff from #HillaryClinton on banks? Not on their speaking payroll. Bring back Glass-Steagall and break power.
0,Hilary Clinton. Think #HillaryClinton #BernieSanders lose if they fail to quickly change policy vs #ISIS. Myth to count on Arab nations to lead.
0,Hilary Clinton. #ObamaSpeech consequences: benefits; #Hillary2016 thrown another Obama anvil to lug. #Trump2016 boost. Congrats to Trump.
1,"Donald Trump. New polls show #TedCruz is cruising. Cruz leads #DonaldTrump in two Iowa polls, and is five points behind Trump in a national poll."
2,"Ted Cruz. &amp; : We have a ""Long Term Strategy"": ISIL has a long time (post Obama) before we do anything. #TedCruz #Trump2016"
1,Bernie Sanders. #morningjoe has Kochs hand picked Senator tell us we need boots on the ground...but not their kids boots. #GOP #bernie #Hillary
0,"Hilary Clinton. show us #Hillary the videos you have SEEN of the isis propaganda videos using #DonaldTrump,#show me hillary!"
0,"Ted Cruz. What's more annoying than #DonaldTrump? People cheering the asinine things he says. Oh, also #TedCruz. #EverybodyHatesCruz"
1,Bernie Sanders. Egg on the face of the fox: is beside itself because #Bernie won't prosecute #HillaryWallSt with their fake scandal in his campaign
1,Bernie Sanders. Media yesterday: #HillaryClinton raised $37M &amp; $18M for Dems Media today (after #BernieSanders reported raising $33M): HRC raised $55M only😂
0,"Hilary Clinton. The #GOP mentions #HillaryClinton any chance they get. They have never once mentioned #Bernie in any #GOPdebate. Scared, little boys?"
0,Hilary Clinton. Sick of Dems like #Hillary &amp; O'Malley criticizing #Bernie for running as a Dem. They sure were happy when he voted with Dems #DemTownHall
2,Hilary Clinton. #DonaldTrump cheated on Ivana with Marla Maples &amp; he thinks he can attack Bill #Hillary2016 Will Destroy him #UniteBlue
2,Bernie Sanders. Funny to watch #MSM point out #Hillary's (shrinking) lead over #Bernie when they're working overtime on their #BernieBlackout #ItsNotWorking
1,Hilary Clinton. #Hillary #Bernie Kerfuffle: I'll let the dust settle on this. But wld be wise to give Bernie data access again.
1,Donald Trump. Flint water crisis.That's expected under republic government. Who needs regulations? #GOP #TedCruz #DonaldTrump #Hillary2016 #BernieSanders
0,Hilary Clinton. After seeing the #Republicans candidates deal with the #liberalbias media I'm proud to say lying #Hillary does not stand a chance #Trump2016
0,"Hilary Clinton. More than 7,000 #Hillary emails still to be released, your waisting your #IowaCaucus votes #StandWithHillary people! #IowaTODAY #Trump2016"
2,"Hilary Clinton. Millinieums across Iowa don't support #BernieSanders he will increase taxes, housing, college&amp;dec jobs. Vote #HillaryClinton #IowaCaucus"
2,Donald Trump. #HillaryClinton #BernieSanders #Trump2016 says he has no campaign strategy except honesty (with American voters) trump that
2,Bernie Sanders. #MSNBC horrified 'first timers' voting in #IowaCaucus as this could mean #BernieSanders victory over #WallSt ally and tool #HillaryClinton
0,Donald Trump. Wait? #DonaldTrump delusional ass grilled pres #Obama about being an American citizen. But haven't said a fucking word about #TedCruz #smdh
1,"Bernie Sanders. On MSNBC, GOP guest slammed #HillaryClinton Said Obama's #SOTU a benefit to #BernieSanders Wasn't policy based pro-Bernie just anti-Hillary"
0,Ted Cruz. Politicians lying to millions on the campaign trail in multiple states should face #Federal #Fraud charges #DonaldTrump #TedCruz #SarahPalin
